Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1,22,1800.1,2164.3,2259.5,2287.4,2947.7,3736.5,4261.7,4690.1,4843.5,5441.5,5290.5,5117.7,4865.6,4267.9,4586.6,5951.8,6244.4,6107.2,6559.7,6646.7,7265.8,7118.8,7105.9,7009.8,6997.9,6572.7,6937.6,7176.6,7672.2,8205.5,8438.5,8836.4,9215.1,9588.4,9605.6,10294.2,10766,10320,10327.4,10650.8,10713,10987.4,11334.6,11317.7,11203.2,11618.3,11774.8
2,22,6487.6,6597,5520,5596.8,6827.7,7547.8,8185.8,8390.1,7288.6,7582.7,7412,7701.2,7584.7,6542.1,6875.6,8498.3,8009.1,7425.1,8351.9,8462.6,8452.5,9772,9520.3,9102.9,9622.9,9046.3,10173.4,10828.6,11585.6,11778.5,11959.3,12534.5,12580.8,12623.9,12550.2,12758.2,12177.1,11560.4,11131.6,10628,10713,10998.6,10942.9,11203.2,11112.3,11080.1,10970.7
3,22,277.5,328.1,409.3,408.7,431.7,495,520.6,559,664.5,717.6,713.8,664.5,641.5,652.4,667.1,700.3,779.7,822.5,785.4,785.4,859.6,728.5,746.4,770.1,727.2,726.6,681.9,662.7,662.2,696.7,705.6,705,732.5,759.5,765.4,806.9,884.1,892.7,927.8,1002.1,1000,999,1035.8,1010.2,1008.2,1048.6,1073.3
1,23,10347.6,11412.9,13695.6,15005.1,15794.5,16463.8,17901.1,19638,21191.3,22549.5,24226.1,24801.5,26299.1,27912.3,28971.3,31951.8,33069.1,34957.3,35957.9,36934.5,39492.1,41102,42546.5,44271.5,44684.1,43588.6,44620.4,44689.2,46366.2,47978.3,47726.1,49032.1,50386.8,51634.3,50938,53770.2,57666.1,56712.4,58317.4,61898.1,64147,65838,67911.5,67764.4,67078.6,69546.8,70474.3
2,23,56036.4,56826.7,54681.8,53281.3,56195,56469.7,57038.6,56874.3,55254.7,56282.8,58604.2,57463.2,59120.1,60532.3,62077.7,67179.8,65263.5,64558.6,63709.2,63432,65619.4,66663,67785.1,68742.3,67197.3,64089.1,64988.3,64470.5,65641.8,65922.7,63301.7,65021.8,67532,68173.2,65558.8,66808.7,63936.1,60674.7,62351.2,63811.3,64147,64736.7,65989.7,64899.8,63948.2,65952.9,65551.3
3,23,184.7,200.8,250.5,281.6,281.1,291.6,313.8,345.3,383.5,400.6,413.4,431.6,444.8,461.1,466.7,475.6,506.7,541.5,564.4,582.3,601.8,616.6,627.7,644,665,680.1,686.6,693.2,706.4,727.8,753.9,754.1,746.1,757.4,777,804.8,901.9,934.7,935.3,970,1000,1017,1029.1,1044.1,1049,1054.5,1075.1
1,24,9073.8,10077.1,11892,13098.8,15101.3,17275.7,19459.4,20087.3,22251.2,23243.3,25280,26357.3,29312.4,30468.8,31175.5,32030.7,33263.1,35131.6,36795.8,38116.6,38791.6,42833.8,44162.7,45809.3,46813,48865.6,50434.6,51052.6,53661.2,56384.1,56573.5,59949.5,63245.3,66690.9,67663.5,73418.6,79692.5,79453.9,82882.4,89139.9,93568.5,96054.1,99084,98885.7,97891.8,101474.7,102821.7
2,24,36783.6,38925.6,36128.2,34925.6,38915,35743.1,42227,42104,43381.5,43267.9,48561.4,49224.5,51000.8,52206.2,50224.8,52961.8,54057.9,54465.3,55577.7,56521.3,58392.8,63590.2,63247.8,63744.3,64704.5,64940.1,67192.5,68138.5,70926,73740.1,72921.5,75302,84404.7,86011.2,85972,90430.7,90774,88151.9,90352.8,92606.4,93568.5,95821.7,96830.8,93712.7,96522.7,98195.2,96533
3,24,246.7,258.9,329.2,375,388.1,483.3,460.8,477.1,512.9,537.2,520.6,535.5,574.7,583.6,620.7,604.8,615.3,645,662.1,674.4,664.3,673.6,698.2,718.6,723.5,752.5,750.6,749.2,756.6,764.6,775.8,796.1,749.3,775.4,787,811.9,877.9,901.3,917.3,962.6,1000,1002.4,1023.3,1055.2,1014.2,1033.4,1065.1
1,25,13225.5,13860.4,16078.7,18499.6,19065,21099.4,24070.7,26823.6,29971.3,32742.8,35156,36877.1,37725.7,39651.7,41794.6,44055.6,46473.2,48660.5,49246.4,52112.8,53102.9,53809.8,56436.6,59177,62784.4,65342.8,66486.5,66392.9,70611.3,70951.3,70644.3,74940.3,79220.5,83571.7,85931.1,92271.4,98632.3,97964.9,102117.9,108185.6,112908.1,115641.9,121608.2,124748.1,125384.7,128096.4,129787.4
2,25,48123,50041.8,51925.4,51290.7,52306,55964.4,60081.5,61760,61911.3,60573.7,63834.6,67382.3,66844.2,69327,71585.1,74524.2,77375.9,78885.4,77665.9,79089.9,79637,80319,84107,85012.7,88511.6,91435.4,92287.4,90344.3,92791,90454.4,88760,93079.9,96137.3,98804.1,99412.5,105280.1,107917.4,103857.3,106962.7,111203.1,112908.1,114329.8,119210.7,121020.3,119260.1,121228.1,121806
3,25,274.8,277,309.6,360.7,364.5,377,400.6,434.3,484.1,540.5,550.7,547.3,564.4,572,583.8,591.2,600.6,616.9,634.1,658.9,666.8,670,671,696.1,709.3,714.6,720.4,734.9,761,784.4,795.9,805.1,824,845.8,864.4,876.4,914,943.3,954.7,972.9,1000,1011.5,1020.1,1030.8,1051.4,1056.7,1065.5
1,26,8339,8888.7,9940.1,11106.5,11989.8,12209.6,13424.9,14310.8,16482.9,18940.4,21649.4,22029.1,23760.3,25229.9,25914.6,28210.5,32600.7,36660.9,41478.6,44873,48140.5,39089.9,41277.3,45389.4,47323.3,52099.8,51965.4,50830.2,51453.7,52052.1,50604.9,51412.1,52100.1,52616.9,51097.5,52957.3,56154.2,54068.7,53997.4,56010.2,56721.4,58301.2,60103.3,60022,59417.2,58620.2,62452.1
2,26,32914.8,33618.9,32861.8,33760.9,35726.6,33874.4,34255.4,33671.3,36284.6,37501.1,39221.8,39281.6,42326.9,45300.8,47499.5,51978.6,58715.1,65226.5,70246.6,73382,78798.6,63277.8,66391.2,71183.3,75907.6,86081.9,87736.6,85410.1,83274,81544.1,77618.2,76977,76765.8,73419.9,70795.1,68981.6,70297.8,63709.6,60070.5,58779.8,56721.4,56254.6,55316.8,52988.2,50064,47085,47519.2
3,26,253.4,264.4,302.5,329,335.6,360.4,391.9,425,454.3,505.1,552,560.8,561.4,556.9,545.6,542.7,555.2,562.1,590.5,611.5,610.9,617.8,621.7,637.6,623.4,605.2,592.3,595.1,617.9,638.3,652,667.9,678.7,716.7,721.8,767.7,798.8,848.7,898.9,952.9,1000,1036.4,1086.5,1132.7,1186.8,1245,1314.2
1,27,30248.9,34047.3,36244.7,34506.3,40849.6,46205,47355,49948.9,51289.9,54067.3,50413.4,56655.3,58994.7,56401.8,58532.7,67652.6,70759.5,73445.4,71687.5,71812.5,76761.9,80392.3,85180.2,86630.1,86486.6,89135,87660,86562,85055,76631,75381,72324.5,73719.5,77044.5,71692.5,64403.5,56521,46293,49829,52869,51705.5,54015.5,55888.5,53560.5,52311.5,54146.5,54464.9
2,27,76979.1,77762.2,70844.4,69879.9,75396.7,82588.9,81478.1,81672.1,76843.1,74853.1,69404.8,78045,80140.4,77542.8,80338.6,90939.9,91254.2,92777.3,88702.4,88750.3,94210.7,98934.8,104878.9,103685.4,101881.8,104468.3,103198.1,103966.6,102200.8,92020.4,91612.9,87998.8,91864.6,93023.1,84083.8,74494.7,63328.1,51258,53951.4,52800.1,51705.5,53557.1,54274.5,52174.7,51014.8,52414.6,51427.6
3,27,392.9,437.8,511.6,493.8,541.8,559.5,581.2,611.6,667.5,722.3,726.4,725.9,736.1,727.4,728.6,743.9,775.4,791.6,808.2,809.2,814.8,812.6,812.2,835.5,848.9,853.2,849.4,832.6,832.2,832.8,822.8,821.9,802.5,828.2,852.6,864.5,892.5,903.1,923.6,1001.3,1000,1008.6,1029.7,1026.6,1025.4,1033,1059.1
1,28,32246,34261.8,34942.8,35726.7,39120.4,43718,46464.7,47417.6,51290.7,55311.4,57730.7,59899,61040.8,59819,59671,66570.8,68831.6,67616.2,68520.2,69871,74640.1,76204.9,78043.8,77733.8,76829.9,87189,79046,75979,75332,58781,50880.5,44923.5,39203.5,40315.5,39205.5,29855,26703,24411.5,23276.5,24836,19163.5,19527.5,19280.5,19327.5,23184.5,25591.5,29473.5
2,28,82842.9,83830,76656.9,76366.4,79412.9,82522,84353.9,80315.4,80485.1,80089.4,79892.6,81233,79939.8,77198.1,75861.7,83075.9,83564.4,80018,79231.2,80018.4,83976.4,85040.9,86058.7,84790.9,83332.8,93749.8,84474.8,81004.5,80020.2,62958.7,54854,48531.8,42566.7,43739.3,42178.1,31789.8,28125.7,25493.8,24196.1,25370.5,19163.5,19007.8,18405.9,18476.1,22179.3,24385.1,27971.9
3,28,389.2,408.7,455.8,467.8,492.6,529.8,550.8,590.4,637.3,690.6,722.6,737.4,763.6,774.9,786.6,801.3,823.7,845,864.8,873.2,888.8,896.1,906.9,916.8,922,930,935.7,938,941.4,933.6,927.6,925.7,921,921.7,929.5,939.1,949.4,957.5,962,978.9,1000,1027.3,1047.5,1046.1,1045.3,1049.5,1053.7
1,29,5701.8,6878.7,7593.5,6880.7,8553.2,10002.4,10876.2,12154.2,11850.6,11382.7,9891.4,11494.8,12687.1,12591.8,13978.4,16835.2,17701.8,17873.5,17713.6,17093.6,20173,23501.4,25922,25089.7,25789.6,29227.9,29642,31000.5,29300.1,26517.6,26850.6,27118.2,30459.7,32326.5,31570.6,27943.3,24552.6,18399.2,20431.2,21086.5,23464.3,26468,28285.3,29101.8,30349.3,32625.9,34548.9
2,29,13744.5,12909.2,14285.1,13782.9,14569.8,14222.3,13239.2,13511.5,14410.1,16045.5,14635.5,15490.7,17391.9,17709.6,19682.6,22500.6,22996.8,22212.1,22256.5,21141,21952.4,20790,22431.4,23068.4,23413.9,19808.4,21586.6,21737.4,21768.1,20505.4,20991.5,20896.7,28307,30047.6,30094,27706.7,25444.4,21375.7,21430.3,22011.9,23464.3,23507.9,23382.8,25725.7,26545.2,27136.8,26853.9
3,29,414.8,532.9,531.6,499.2,587.1,703.3,821.5,899.5,822.4,709.4,675.9,742,729.5,711,710.2,748.2,769.8,804.7,795.9,808.6,918.9,1130.4,1155.6,1087.6,1101.5,1475.5,1373.2,1426.1,1346,1293.2,1279.1,1297.7,1076,1075.8,1049.1,1008.5,964.9,860.8,953.4,958,1000,1125.9,1209.7,1131.2,1143.3,1202.3,1286.6
1,30,3870.6,4474,4755.6,4666.7,5839.7,6647,7791.8,8065.9,7493.2,7642.2,7050.1,8356.9,9440.7,9239.7,10218,11959.9,12157.3,12951.6,12286,11339.6,14184.1,16416.4,18662.8,18910,18444.9,18649.7,19529.7,21100.3,20607.1,19276.2,20113.8,21205.3,23162.7,24769.4,24360.3,21699.8,19244.2,15336.1,16141.7,16181.6,17237.3,19825.6,21029.8,21703.8,22576.4,23914.8,25101.4
2,30,10832.5,10281.1,10804.1,10571.1,12958.5,12807.9,13339.3,13239.2,12325.9,12394,11793,13122.5,14856.6,14967.8,16384.6,18739.2,18798.5,18713.6,17645.3,16124.4,19058.5,19236.7,20560.8,20653.5,21176.9,21134.4,22331.9,22485.8,23064.4,22175.5,23553.3,22735.6,22979.8,24754.7,25519.5,23848.9,20875.6,17531.2,17382.6,17794.8,17237.3,18071.7,19425.1,20249.2,20676.6,20320.3,19247.6
3,30,357.3,435.2,440.2,441.5,450.6,519,584.1,609.2,607.9,616.6,597.8,636.8,635.5,617.3,623.6,638.2,646.7,692.1,696.3,703.3,744.2,853.4,907.7,915.6,871,882.4,874.5,938.4,893.5,869.3,854,932.7,1008,1000.6,954.6,909.9,921.9,874.8,928.6,909.3,1000,1097.1,1082.6,1071.8,1091.9,1176.9,1304.1
1,31,10363.1,11617.2,12075.3,11109.7,13054.5,15238.8,16503.3,17316.4,16860.5,17710.4,15959.6,18573.9,20824.3,20944.3,21410.1,25846.8,26320.5,26849.7,27175.6,25577.2,27817.7,32345.1,35396.5,37197.7,38983.3,40928.4,42666.3,45986.2,45114.8,42226.3,43211.6,45071.8,52482.6,57741.1,58634.1,53660.9,45757,33602.8,36180.2,36295.1,40069.9,44697.8,48088.3,49784.4,51988.5,55649.3,58840.5
2,31,40961.8,39769.4,37850.9,35712.4,37956.7,39575.2,36694.2,35270,33809,34156.1,30353.3,33460.5,36889.5,36806.7,37021,43105,42439.2,41543.9,41265,37674.9,38473.1,40136.2,42238.8,44167.6,45807,46601,48432.5,51279.9,50208.6,46654.8,47710.1,49062.7,58561.4,63010,62478.1,56652.8,47572.7,35350.9,37540.6,37161.1,40069.9,42883.1,43915.6,45034.6,46939.2,49014.5,49285.5
3,31,253,292.1,319,311.1,343.9,385.1,449.8,491,498.7,518.5,525.8,555.1,564.5,569,578.3,599.6,620.2,646.3,658.6,678.9,723,805.9,838,842.2,851,878.3,880.9,896.8,898.5,905.1,905.7,918.7,896.2,916.4,938.5,947.2,961.8,950.6,963.8,976.7,1000,1042.3,1095,1105.5,1107.6,1135.4,1193.9
1,32,13121.7,15211.5,20044.8,20149.9,23471.5,25245.7,27257.4,31236.2,34965.7,38213,38093.5,40062.8,44983.7,43594.3,46647.2,51008.9,59330.1,63457.9,62969.7,59527,59392.1,57525.9,63253.3,83244.6,71305.9,71966.3,73182.3,73773.7,76526.8,71781.2,70445.9,68515.6,70481,73861.7,77416.5,80599.5,81568.5,73990.3,78063.6,80726.6,81286.7,83621.3,83964,83071.1,81298,83631.8,83939.7
2,32,56643.8,61812.4,65192.9,57849.6,64574.4,67280.3,70320.5,71735.1,70590.4,71790.7,70798.1,75210.9,77915.6,76729.7,81396.8,83566.5,87348.7,87640.1,87704.2,86243.3,87378,86018,91005.4,92456.4,88940.4,95116.7,95498.1,98120.3,93944.8,88414.2,90143.9,86868.6,91620.6,91109,90552.2,91368.2,85585.8,79291.2,80027.1,80250.4,81286.7,82588.1,82210.6,82013,82578.6,82374.7,78166.6
3,32,231.7,246.1,307.5,348.3,363.5,375.2,387.6,435.4,495.3,532.3,538.1,532.7,577.3,568.2,573.1,610.4,679.2,724.1,718,690.2,679.7,668.8,695.1,900.4,801.7,756.6,766.3,751.9,814.6,811.9,781.5,788.7,769.3,810.7,854.9,882.1,953.1,933.1,975.5,1005.9,1000,1012.5,1021.3,1012.9,984.5,1015.3,1073.9
1,33,15327.5,17438.1,20375.5,21421.8,24021.6,26963.5,29897.2,32830.6,35529.8,38723.1,40619.4,42939.5,46789.3,47997.3,49432.4,53304.7,58453.5,62947.4,63717.4,65085.5,67013.3,68851,72879.7,83038.8,81655.6,77274.7,79991.7,81826.3,87148.2,83188.8,82019.1,80220.4,82491,86207.3,90127.5,93624.5,95802.5,86544.7,92701.7,96993.5,97687.3,100195.2,102419.5,99840.4,97614.5,102982.6,104666.3
2,33,73563.7,77594.8,74558.9,70482.7,75519.6,81910.9,85959.1,83905.3,79901.8,81320.7,83207.7,87593.1,91117.8,91791.8,94723.9,97178.1,99795.9,101704.4,101571,103433,104217.7,107974.1,111193.6,110005.4,112564.6,109833.7,110671,111943.9,112516.1,106425.4,105984.3,103610.3,105556.7,106724.2,106762.5,107681.2,105206.8,93201.1,96728.3,97627.2,97687.3,97104.4,97482,94785.7,92674.8,94876.1,93833.3
3,33,208.4,224.7,273.3,303.9,318.1,329.2,347.8,391.3,444.7,476.2,488.2,490.2,513.5,522.9,521.9,548.5,585.7,618.9,627.3,629.3,643,637.7,655.4,754.9,725.4,703.6,722.8,731,774.5,781.7,773.9,774.3,781.5,807.8,844.2,869.5,910.6,928.6,958.4,993.5,1000,1031.8,1050.6,1053.3,1053.3,1085.4,1115.4
1,34,14282.9,15793.9,17585.3,18575.8,21033.3,24354.3,27474.3,30750.2,34073.2,37964.2,42557.1,45700.1,51540,54812,57837,66456.4,70865.9,74518.8,78507.3,76873.3,81469.3,83206.8,85452.2,92306.2,95429.6,98356,101045,103842,107192,104098,99722,95441,96290,98961,100747,103515,99166,84045,83798,84241.5,83094,83330,82402,82041,84096,80334,79543.3
2,34,52995.1,55712.7,53762.2,51242.6,54839.2,59469.4,63177,64517.9,64612.5,66010.4,71343.8,75859.5,82127.2,84219.6,87160.3,98183.5,101616.6,102191.8,104610.4,100704.6,105519.3,104943.5,106526.5,108834.2,109634.1,112191.3,112686.6,115723.8,117152,112205.4,108128.3,103406.6,105781.9,106828.6,106347.5,108183.1,101435.1,86093.4,85412,84534.5,83094,82884.6,81277.8,80778.3,82567.4,78422.9,76937.1
3,34,269.5,283.5,327.1,362.5,383.5,409.5,434.9,476.6,527.3,575.1,596.5,602.4,627.6,650.8,663.6,676.9,697.4,729.2,750.5,763.4,772.1,792.9,802.2,848.1,870.4,876.7,896.7,897.3,915,927.7,922.3,923,910.3,926.4,947.3,956.9,977.6,976.2,981.1,996.5,1000,1005.4,1013.8,1015.6,1018.5,1024.4,1033.9
1,35,26544.9,32711.4,55688.4,66494.3,79906.3,95904.8,102291.7,145586.6,194413.5,219422.4,205115.5,187007,181956,170690.1,119476.2,129925.2,129847.7,144067.6,170413.6,157430.6,148195.6,143040.6,141710.6,149346.6,170820.1,175722,136588,160488,233011,218059,214239,245976,324963,462090,536877,606414,733569,482371.5,607725.5,816950,833489.5,833758,767642,501011,432320,519511,617514
2,35,336003.7,321803.3,353214.2,366822.7,413917.5,747702.7,744585.4,791071.4,707079.6,679281.2,669800.1,665982.1,669585.8,652299.9,660067.5,684225,707912.5,707534.4,699297.8,707273.3,687121.2,684622.8,700985.5,714911.4,728078.8,762982.2,739458.1,766852.7,777570.9,773906.4,803265.2,754810.2,819017.2,872724.3,862941.6,882611.4,843340.8,836113.1,807474.5,827308.5,833489.5,869943.3,844849.7,830508,874417.5,877833.3,855703.1
3,35,79,101.7,157.7,181.3,193,128.3,137.4,184,275,323,306.2,280.8,271.7,261.7,181,189.9,183.4,203.6,243.7,222.6,215.7,208.9,202.2,208.9,234.6,230.3,184.7,209.3,299.7,281.8,266.7,325.9,396.8,529.5,622.1,687.1,869.8,576.9,752.6,987.5,1000,958.4,908.6,603.3,494.4,591.8,721.6
1,36,17519.4,20229.5,29006.6,31982.1,38698.3,44847,49533,59917.5,56258,72186.1,62107.3,72134,68070.1,69339.6,64518.2,71429.5,83381.1,92515,94151.6,92888.3,92305.1,91049.5,96017.3,104556,104261.4,112314,109626.6,108849.1,114471.4,107009.2,108536.5,122141.4,145460.8,173314.3,196360.7,222727.9,230031.8,199719.2,235357.2,268771.7,272389.5,285880.5,287575.6,270189.8,270112.5,277347.3,281021.9
2,36,151256.6,162962.4,166338,144550,169190.8,189273.7,204040.6,211053.3,153463,184030.6,163428,198797.6,179019.3,180514.3,177808.2,189965.8,191192.2,197015.4,203349.3,197111.2,199130.9,199662.5,203601.7,179877.4,172240.7,184482.8,182667.4,185109.8,179401.2,168404.9,176668,184003.5,260567.7,267223.6,280578.6,307331.6,260431.8,252893.8,273168.1,268511.9,272389.5,289654.9,301462.7,327171.4,339250.1,327238.5,309555.1
3,36,115.8,124.1,174.4,221.3,228.7,236.9,242.8,283.9,366.6,392.3,380,362.9,380.2,384.1,362.9,376,436.1,469.6,463,471.2,463.5,456,471.6,581.3,605.3,608.8,600.1,588,638.1,635.4,614.4,663.8,558.2,648.6,699.8,724.7,883.3,789.7,861.6,1001,1000,987,953.9,825.8,796.2,847.5,907.8
1,37,8832.2,10610.6,13492.5,12971.8,15599.2,18245,19283,22496.8,25520.4,25698.7,23531,27174.7,32726.5,31842.1,32667.9,41396.2,49270.7,52063.4,49835,47779.5,49156.7,50146.6,56106,63587.8,60097.3,65071.8,63623.8,62276.7,63585.4,59626.4,60462.2,63946.8,72058.3,81521.7,89271.7,100562.4,101383.4,83296.3,96512.1,104561.5,109379.7,114050.5,115418.4,108740.5,108411.9,111317.3,112640.8
2,37,36424.3,43385.1,47355.5,41464.4,48380.6,59459.3,61907.5,64079.2,63009.2,56516,50749.1,58878.6,68855,68746.2,72817.3,90046.9,93290.8,95573.6,93809.9,91061,96218.4,97762.9,106305.6,107849.1,105503.8,112940,118201.2,116451.8,106770.6,101684.3,109177.7,105089.4,105795.2,102029.6,108191.1,122973.7,112574.8,102665.9,108254.5,106721.3,109379.7,111610.9,109156.4,113709.4,118689.2,115957.8,111996
3,37,242.5,244.6,284.9,312.8,322.4,306.8,311.5,351.1,405,454.7,463.7,461.5,475.3,463.2,448.6,459.7,528.1,544.7,531.2,524.7,510.9,512.9,527.8,589.6,569.6,576.2,538.3,534.8,595.5,586.4,553.8,608.5,681.1,799,825.1,817.8,900.6,811.3,891.5,979.8,1000,1021.9,1057.4,956.3,913.4,960,1005.8
1,38,3494.6,4152.1,6630.9,8305.9,8247.6,8909.3,9161,10298,13510.7,13490.7,11964.1,11152.5,14365.5,13830.2,11592,14261.8,16148.6,17494.3,18587.2,18881.5,18902.6,18899.9,20791,22440,23244.6,23968.9,22700,21736,21385.7,19479.4,19193.8,19902.4,21994.2,24319.4,26061.1,28742.5,30465.4,27158.6,33252.6,38330.9,41278.9,43583.5,44177.9,41599.8,41652.2,42784.8,43393.5
2,38,22274.9,24925.4,28392.9,26074.7,29370.2,31370.4,30022.7,25439.8,29082.3,31372.1,27284.6,25919.5,33018.7,32051.8,27013.7,32906.1,34783.8,36346,38433.5,37744.9,37805.9,37242,38369.1,39000.6,39470.8,40942.1,39236.6,38840.8,37891,33265.4,33652.7,33310.7,35383.3,37280.6,38814,38702.6,27464.8,32759.1,40370,38893.6,41278.9,45329.5,46883.5,44957.9,48560.1,50530.1,48479.4
3,38,156.9,166.6,233.5,318.5,280.8,284,305.1,404.8,464.6,430,438.5,430.3,435.1,431.5,429.1,433.4,464.3,481.3,483.6,500.2,500,507.5,541.9,575.4,588.9,585.4,578.5,559.6,564.4,585.6,570.3,597.5,621.6,652.3,671.4,742.7,1109.3,829,823.7,985.5,1000,961.5,942.3,925.3,857.7,846.7,895.1
1,39,7364.4,8068.9,9274.6,10401.2,12055.8,13197.4,14099.8,15010.7,18815.7,19029.7,20821.9,22996.7,27268.9,30304.7,32516.6,40527.9,45623,51546.4,56319.3,64039,70078.6,73137.2,77869.4,83230.4,88928.8,98992.3,108907.7,119168.5,132988,140875.6,156589.5,158750.5,171361.2,185802,196423.3,214947.1,212238.8,176888.8,198245.9,207592.3,207441.8,218276.3,223325.1,217293.4,224781.6,237472.4,248279.1
2,39,49338,53034.6,55914.4,55970.9,61249.1,63910.6,64625.3,64483.9,74469.3,68619.8,77208.4,81870.2,93473.5,97217.6,98624.9,115836.2,122518,128768.3,132720.6,141798.9,148028.6,148643.1,155739.6,162994,171910.9,187653.4,189591.3,200179.1,217497.1,225839.3,244681.3,238349.2,247507.5,256023.4,259059.6,274052.7,255575.7,201224.5,215488.2,217153.7,207441.8,210648.8,205199.5,187564.3,181784.1,183643.6,185338.7
3,39,149.3,152.1,165.9,185.8,196.8,206.5,218.2,232.8,252.7,277.3,269.7,280.9,291.7,311.7,329.7,349.9,372.4,400.3,424.3,451.6,473.4,492,500,510.6,517.3,527.5,574.4,595.3,611.4,623.8,640,666,692.3,725.7,758.2,784.3,830.4,879.1,920,956,1000,1036.2,1088.3,1158.5,1236.5,1293.1,1339.6
1,40,4108,4694.2,5541.1,5715.6,6496.4,7364.8,7694.5,8386.8,9539.7,9522.6,9548.4,10520.5,12714.2,13877.1,13848,16894.4,17965.4,18721.8,19475,19566.8,20125.1,21244,22506.9,23001.8,23929.6,26023.8,26628.1,27656.5,28523,27007,27425.8,27871.8,30400.2,32902,32765.7,33676.8,33719.7,29693.3,33749.9,35030.3,36032.6,37814.3,38396.9,36817,36234.1,37203.3,37447.1
2,40,22305.9,24575.8,24277.4,21636.6,23727.6,25768.4,25640.6,26329.3,25773,23769.1,22382.5,24424.8,32489.9,34818.5,34429.7,41511.9,42107.3,40969.7,41001.5,39531.2,40114.1,41796.6,43323.4,41987.3,42674.3,45019.3,46106.6,47337.3,47903.1,43542.6,43818.1,43799.4,46384.9,46998.6,43571.4,43067.5,40351.4,33620.9,37905,37148.3,36032.6,37332.1,37546.5,36327.4,35956.3,36431.3,35474.7
3,40,184.2,191,228.2,264.2,273.8,285.8,300.1,318.5,370.1,400.6,426.6,430.7,391.3,398.6,402.2,407,426.7,457,475,495,501.7,508.3,519.5,547.8,560.7,578.1,577.5,584.2,595.4,620.2,625.9,636.4,655.4,700.1,752,782,835.7,883.2,890.4,943,1000,1012.9,1022.7,1013.5,1007.7,1021.2,1055.6
1,41,8368.9,9091.4,10444.6,11243.4,12724.8,14097.6,15298.1,15718.3,19422.7,19549.6,20455.1,21138.9,25019.1,26641.3,27635.1,33426.6,36593.2,38019.1,40487.8,41060.9,41554.9,45037.7,44563.8,47740.5,49621.6,51795.5,52922.2,54588.8,57734.3,57390.8,61977.8,62778,68151.6,73943.6,77778.6,83788.8,82450.7,69931.9,76426.8,81405.3,80661.8,83856.1,85112.3,81931.2,82922.2,84887.8,86343.8
2,41,30313.7,32563.6,33583.6,32125.9,34345.5,35802,36796.5,35029.2,37515,34736.1,34401.8,34240.6,41506.6,42837.8,43661.4,52200.4,55065.6,54966.3,57704.4,57308.3,56712.7,60351.3,59626.1,62944.1,64603.7,66665.7,67327.5,68574.6,73654.2,70074.8,75590,76098.9,84485,86545.8,88819.6,96354.7,89092.8,75234.4,80994.1,84108.2,80661.8,83608.6,83607.7,80031.2,80586,81932.8,81767.5
3,41,276.1,279.2,311,350,370.5,393.8,415.7,448.7,517.7,562.8,594.6,617.4,602.8,621.9,632.9,640.4,664.5,691.7,701.6,716.5,732.7,746.3,747.4,758.5,768.1,776.9,786,796,783.9,819,819.9,825,806.7,854.4,875.7,869.6,925.4,929.5,943.6,967.9,1000,1003,1018,1023.7,1029,1036.1,1056
1,42,6185.5,7017.3,8466.5,8643.1,9961.6,11356.5,12454.6,14121.7,17119.7,16843,16778.2,17255.7,22193.3,21996,21876.1,25924.6,28065.3,30422.9,30395,30994.1,32830.2,34085,35601.5,36379.3,37098.8,39462.7,38654.7,37796.9,39120.5,36233.4,37243.5,36766.7,38577.1,40897.9,42528.3,44222.5,45489.2,38027.8,43543.6,46581.5,45618.7,47376.8,47937.2,45243.2,45050.4,46257.1,46778.1
2,42,20266,21595.5,22212.2,20914.1,23509.9,25805.2,27626.4,29717.2,28738.3,26470,26375.4,27120.1,34246.4,33542.6,33714.2,39375.2,41366.6,42892.5,41822.4,42046.7,44281.9,45563.1,48341.7,47873.8,48399.3,51461.6,50911.6,52394.1,53774.5,48855,49671.2,48970,52838.6,52635.7,52180,52611.7,50567.7,41789.5,47816.6,48065.6,45618.7,47294.2,47544.3,45089.8,44976.1,45764.7,45188.2
3,42,305.2,324.9,381.2,413.3,423.7,440.1,450.8,475.2,595.7,636.3,636.1,636.3,648,655.8,648.9,658.4,678.5,709.3,726.8,737.1,741.4,748.1,736.5,759.9,766.5,766.8,759.3,721.4,727.5,741.7,749.8,750.8,730.1,777,815,840.5,899.6,910,910.6,969.1,1000,1001.7,1008.3,1003.4,1001.7,1010.8,1035.2
1,43,11552.2,13915,16593.2,16458.6,20056.3,25482.3,28767.8,31477.1,33201.3,36853.4,39224,43068.3,50548.9,53023.8,56390.4,66346.4,73295.8,78193.2,81366.4,81330.3,88239.5,94560.4,105105.7,113308.3,116950.7,124334.5,129255.9,137196.3,143355.2,137318.2,141204,143679.6,149471.6,162120.4,171903.4,169028.1,164019.3,135835.6,150411.2,161426.2,172007,178559.9,186107.9,188120.9,185167.7,188570.6,188827.8
